id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"11586068","2012-07-20 19:49:20","2","1669","Collapse a Pandas multiindex or run OLS regression on a multiindexed dataframe","1","1","0","David M","169","",""
"11586989","2012-07-20 21:11:28","8","15645","pandas, matplotlib, use dataframe index as axis tick labels","3","0","0","tbc","1699","pjw","2193"
"11587782","2012-07-20 22:33:29","49","184151","Creating dummy variables in pandas for python","12","1","0","user1074057","1802","ely","75328"
"11607387","2012-07-23 06:24:19","27","40381","Is there a C/C++ API for python pandas?","3","0","0","THM","765","ecatmur","153982"
"11613800","2012-07-23 13:45:07","1","4757","How to install and run pandas python library in Eclipse Juno?","1","0","","Nick","347","",""
"11615504","2012-07-23 15:20:43","26","20410","Parse dates when YYYYMMDD and HH are in separate columns using pandas in Python","2","0","0","Mauricio","263","Chang She","16750"
"11619144","2012-07-23 19:26:32","0","675","Pandas xaxis auto-format issue","2","0","","joelhoro","900","HYRY","95369"
"11620721","2012-07-23 21:23:50","6","3615","handling missing data in Pandas","1","0","0","vgoklani","11011","Chang She","16750"
"11621165","2012-07-23 21:57:01","12","36613","Indexing a pandas dataframe by integer","2","0","0","SiggyF","22317","Michelle Lynn Gill","1124"
"11622652","2012-07-24 00:50:49","100","83901","Large, persistent DataFrame in pandas","6","1","0","Zelazny7","40126","Wes McKinney","102497"
"11637384","2012-07-24 18:50:11","24","37850","Pandas join/merge/concat two dataframes","2","0","0","Michael WS","2500","Wes McKinney","102497"
"11640243","2012-07-24 22:30:16","94","165805","Plot multiple Y axes","3","0","0","Joran Beasley","111315","Chang She","16750"
"11651048","2012-07-25 13:38:37","3","534","Pandas: pivot a dataframe","1","0","0","Guy Adini","5258","eumiro","208571"
"11668446","2012-07-26 11:38:30","1","4153","pandas DataFrame type cast","1","0","","capitrane","487","Wes McKinney","102497"
"11672403","2012-07-26 15:09:43","9","3244","Adding my own description attribute to a Pandas DataFrame","1","1","0","ely","75328","",""
"11673453","2012-07-26 16:06:06","2","4534","Import historical Metatrader CSV data to Python with Pandas library (date/time parsing)","4","0","","Femto Trader","1942","Chang She","16750"
"11679716","2012-07-26 23:57:40","3","1153","Comparing DateOffsets in pandas","1","1","","scry","1257","Chang She","16750"
"11685618","2012-07-27 10:04:27","2","2339","how do I add a pandas object (e.g. DataFrame) to a group within an HDF file?","2","0","","Eugene Redekop","81","",""
"11686272","2012-07-27 10:45:55","3","4036","Combining multiple timeseries data to one 2d numpy array","1","0","0","seumas","512","eumiro","208571"
"11689668","2012-07-27 14:16:50","0","230","NaN-columns is plotted as a all 0 column in pandas","1","0","","SlimJim","2262","lbolla","5397"
"11697887","2012-07-28 02:59:02","133","92597","Converting Django QuerySet to pandas DataFrame","5","5","0","Franco Mariluis","1551","",""
"11707586","2012-07-29 07:44:51","987","1551682","How do I expand the output display to see more columns of a Pandas DataFrame?","22","1","0","beets","10411","Wouter Overmeire","66546"
"11707805","2012-07-29 06:11:30","14","9800","Scikit and Pandas: Fitting Large Data","1","3","0","Ji Park","507","ogrisel","39530"
"11714768","2012-07-30 02:26:41","14","15261","concat pandas DataFrame along timeseries indexes","2","4","0","Matthew Brown","1028","bmu","35359"
"11720334","2012-07-30 11:13:37","4","3035","selecting data from pandas panel with MultiIndex","3","0","0","Eugene Redekop","81","",""
"11728836","2012-07-30 20:08:57","89","7193","Efficiently applying a function to a grouped pandas DataFrame in parallel","1","7","0","user2303","1213","",""
"11740587","2012-07-31 12:54:59","0","200","pandas: taking corresponding differences","1","0","0","user1504276","29475","",""
"11754334","2012-08-01 07:18:34","0","768","DataFrame.to_records gives an error when type(index) is DatetimeIndex","1","0","","user1567727","1","",""
"11761884","2012-08-01 14:52:59","3","1006","pandas concat('outer') not doing union?","1","0","","jf328","7041","Wes McKinney","102497"
"11762815","2012-08-01 15:41:19","6","3485","How to resample a python pandas TimeSeries containing dytpe Decimal values?","2","1","","THM","765","THM","765"
"11763204","2012-08-01 16:04:15","9","13544","How to efficiently handle European decimal separators using the pandas read_csv function?","2","2","0","THM","765","lbolla","5397"
"11773862","2012-08-02 08:40:01","2","879","Unexpected result when upsampling hourly values using the pandas resample function","1","1","","THM","765","SiggyF","22317"
"11787883","2012-08-03 00:55:14","3","1025","pandas - More efficient way to calculate two Series with circular dependencies","1","0","0","MikeRand","4808","Chang She","16750"
"11794584","2012-08-03 11:11:12","0","313","pandas - cumprod when prior index is in denominator and numerator","1","0","","MikeRand","4808","",""
"11794935","2012-08-03 11:35:21","7","6168","Pandas DataFrame Apply","2","0","0","Freddie Witherden","2379","Wouter Overmeire","66546"
"11795992","2012-08-03 12:44:23","2","558","Pandas: Efficiently splitting entries","1","0","","Fede_v","73","",""
"11811392","2012-08-04 19:25:34","17","26745","How to generate a list from a pandas DataFrame with the column name and column values?","5","0","0","turtle","7623","BrenBarn","244932"
"11824341","2012-08-06 07:47:34","0","2419","Pandas: date_range error","5","1","","scry","1257","scry","1257"
"11836286","2012-08-06 21:33:08","5","10646","Pulling variable names when using pandas and statsmodels","2","0","0","user1074057","1802","DSM","345177"
"11848578","2012-08-07 14:50:42","1","796","Pandas messing up dataframe","2","3","","user1569050","6187","user1569050","6187"
"11858472","2012-08-08 05:57:33","147","190116","String concatenation of two pandas columns","11","0","0","nat","1521","",""
"11869910","2012-08-08 17:25:37","420","780515","pandas: filter rows of DataFrame with operator chaining","15","2","0","duckworthd","14809","Wouter Overmeire","66546"
"11870058","2012-08-08 17:36:35","0","439","pandas: stacking DataFrames generated by apply","1","0","","duckworthd","14809","",""
"11871152","2012-08-08 18:49:06","0","3153","Handle with European date format in python pandas","1","0","","Nicola Vianello","1926","Chang She","16750"
"11881165","2012-08-09 10:15:27","53","112383","Slice Pandas DataFrame by Row","4","0","0","ruben baetens","2846","Wouter Overmeire","66546"
"11885916","2012-08-09 14:41:05","7","951","Joining a Pandas series with a hierarchical index back to the source DataFrame","2","0","0","JD Long","60052","Wouter Overmeire","66546"
"11887504","2012-08-09 16:09:31","4","940","Add seconds to python datetime excluding weekends","1","0","0","UNagaswamy","2088","Ghopper21","10357"
"11889474","2012-08-09 18:12:21","10","5686","Converting data to missing in pandas","1","0","","DanB","3825","BrenBarn","244932"
"11918342","2012-08-11 23:01:25","4","6754","Converting date/time in Pandas","3","1","0","vgoklani","11011","jdmarino","545"
"11920721","2012-08-12 08:12:11","6","2809","pandas dataframe - change values based on column heading","2","0","0","Tony","170","jrouquie","4315"
"11925827","2012-08-12 20:57:10","5","8582","pandas: Writing to an existing excel file (xlsx) using to_excel","1","0","0","Peter","1064","Y__","1707"
"11940420","2012-08-13 18:47:16","3","245","Pandas: Separating grouping and indexing","1","0","0","Freddie Witherden","2379","Wouter Overmeire","66546"
"11941492","2012-08-13 20:07:07","35","31854","Selecting rows from a Pandas dataframe with a compound (hierarchical) index","4","0","0","JD Long","60052","Wes McKinney","102497"
"11945897","2012-08-14 04:43:43","1","1338","DataFrame.from_records convert (Django) datetime to datetime64: Value Error","2","0","","Paul","13","Wes McKinney","102497"
"11970614","2012-08-15 13:57:39","2","890","Force exponent display of floats in pandas","1","0","0","user1600653","97","Wouter Overmeire","66546"
"11970820","2012-08-15 14:09:13","3","2676","Pool workers do not complete all tasks","1","0","0","Blair Azzopardi","522","Aaron Digulla","323581"
"11971381","2012-08-15 14:39:44","6","3874","MultiLevel index to columns : getting value_counts as columns in pandas","1","0","0","milkypostman","2973","Chang She","16750"
"11973741","2012-08-15 17:04:17","9","50359","Filtering and selecting from pivot tables made with python pandas","2","0","0","alexhli","409","",""
"11976503","2012-08-15 20:10:04","236","178237","How to keep index when using pandas merge","10","2","0","DanB","3825","Wouter Overmeire","66546"
"11979194","2012-08-16 00:39:34","5","1066","subclasses of pandas' object work differently from subclass of other object?","2","0","0","Francesco","323","Dale","4530"
"11987270","2012-08-16 12:36:11","0","678","Getting MemoryError from DataFrame.sortlevel in pandas","3","5","","SlimJim","2262","",""
"11991627","2012-08-16 16:27:44","12","39401","Selecting a subset of a Pandas DataFrame indexed by DatetimeIndex with a list of TimeStamps","1","0","0","seumas","512","Wouter Overmeire","66546"
"11994765","2012-08-16 20:11:51","13","14243","pandas DataFrame.to_string() truncating strings from columns","2","2","","Kunal B.","133","Wouter Overmeire","66546"
"12007406","2012-08-17 14:08:18","15","16181","Divide DataFrame by first row","3","0","0","bigsleep","327","Wouter Overmeire","66546"
"12021730","2012-08-18 19:45:34","51","48845","Can pandas handle variable-length whitespace as column delimiters","3","6","0","zach","29845","DSM","345177"
"12021754","2012-08-18 19:49:41","91","193804","How to slice a pandas DataFrame by position?","5","0","0","turtle","7623","RuiDC","8543"
"12022823","2012-08-18 22:50:26","3","2811","appending columns produces NaN in pandas DataFrame","1","0","0","nat","1521","",""
"12030398","2012-08-19 22:06:01","2","7197","concatenate multiple columns based on index in pandas","1","1","0","zach","29845","DSM","345177"
"12031532","2012-08-20 02:04:05","0","764","possible inconsistency in text handling of pandas read_table() function","1","8","","zach","29845","Wouter Overmeire","66546"
"12034727","2012-08-20 08:53:05","1","401","How to revert an unstacked dataframe in pandas","1","0","0","SlimJim","2262","Wouter Overmeire","66546"
"12041519","2012-08-20 16:32:26","1","324","How to get the mean of a specific span of time","3","3","","Christian Borger","11","",""
"12047193","2012-08-21 01:02:02","173","394781","How to convert SQL Query result to PANDAS Data Structure?","18","0","0","user1613017","1743","Daniel","27019"
"12047418","2012-08-21 01:41:25","3","21715","How do I really use the `ix` method of a pandas DataFrame?","1","0","0","Paul H","66092","Wouter Overmeire","66546"
"12052067","2012-08-21 09:37:29","23","5065","If I use python pandas, is there any need for structured arrays?","3","1","0","hatmatrix","43443","Wes McKinney","102497"
"12053003","2012-08-21 10:30:56","4","2646","Pandas Pytables warnings and slow performance","1","2","0","John_C","798","Wes McKinney","102497"
"12066550","2012-08-22 05:01:39","8","21306","Set the headers using pandas.read_csv","1","0","0","Manju","105","Wouter Overmeire","66546"
"12082568","2012-08-22 23:03:38","17","10359","What exactly do the whiskers in pandas' boxplots specify?","4","0","0","vasek1","13671","Chang She","16750"
"12085393","2012-08-23 05:42:14","0","1334","Problems converting a large file to a panel using read_csv into python pandas","2","2","","pynoob","71","",""
"12096252","2012-08-23 16:31:12","1316","1632235","Use a list of values to select rows from a Pandas dataframe","8","1","0","zach","29845","Wouter Overmeire","66546"
"12100396","2012-08-23 21:40:56","2","601","column names on grouped DataFrame output to CSV","1","0","","Gonzalo","1456","Owen S.","7695"
"12100497","2012-08-23 21:50:36","21","49821","pandas: set values with (row, col) indices","3","2","0","duckworthd","14809","",""
"12101113","2012-08-23 22:54:04","16","10996","Prevent pandas from automatically inferring type in read_csv","3","5","0","duckworthd","14809","Paul H","66092"
"12107053","2012-08-24 09:52:54","2","649","include Pandas plot in MatplotlibWidget","0","3","","bigsleep","327","",""
"12110812","2012-08-24 13:54:16","0","674","Processing multiple values string in Pandas DataFrame column","1","1","","Gonzalo","1456","",""
"12115421","2012-08-24 19:18:31","0","368","Pandas Time Series from text","1","0","","","","",""
"12127315","2012-08-26 03:02:41","1","1289","pandas subplot useoffset=False","1","0","0","user1625344","183","",""
"12133075","2012-08-26 19:10:01","29","11125","Sorting a pandas series","1","0","0","vasek1","13671","Wes McKinney","102497"
"12138126","2012-08-27 07:53:22","3","9171","Difference between parse_date=[0] and parse_date=True in pandas.read_csv","2","0","","SlimJim","2262","Wouter Overmeire","66546"
"12140417","2012-08-27 10:40:17","11","2513","pandas: normalizing a DataFrame","1","0","0","max","49900","Wouter Overmeire","66546"
"12147392","2012-08-27 18:22:33","0","618","Will na_values in the read_fwf()/read_csv()/read_table() be converted after converter functions are performed?","1","0","","Tim Brooks","162","Wouter Overmeire","66546"
